role_noun,role_noun_set,sentence,sentence_format,task_wording,prompt_text,model,man,woman,person,feminine_score,genderedness_score
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']","I’m a self-published author and writer of various genres of fiction, who moonlights as an industrial instrumentation technician (tradesperson, for short).","I’m a self-published author and writer of various genres of fiction, who moonlights as an industrial instrumentation technician ([ROLE NOUN], for short).",simple,"I’m a self-published author and writer of various genres of fiction, who moonlights as an industrial instrumentation technician (tradesperson, for short). I am a",llama-3.1-8B,-5.612033843994141,-6.658908843994141,-5.877658843994141,0.25982563796098374,0.6379539056044785
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']",I feel very privileged to have received the 2017 tradesperson of the Year Award by the National Association of Women in Construction.,I feel very privileged to have received the 2017 [ROLE NOUN] of the Year Award by the National Association of Women in Construction.,simple,I feel very privileged to have received the 2017 tradesperson of the Year Award by the National Association of Women in Construction. I am a,llama-3.1-8B,-8.297884941101074,-3.086947441101074,-5.711947441101074,0.9945730566510748,0.932795245540891
tradesperson,"['tradesperson', 'tradeswoman', 'tradesman']",We will also interview in person or on the phone where needed to make sure that you receive a trusted tradesperson.,We will also interview in person or on the phone where needed to make sure that you receive a trusted [ROLE NOUN].,simple,We will also interview in person or on the phone where needed to make sure that you receive a trusted tradesperson. I am a,llama-3.1-8B,-6.762679100036621,-6.348616600036621,-5.950179100036621,0.6020615889267098,0.5272125912656347
tribesperson,"['tribesperson', 'tribeswoman', 'tribesman']",I used it to play at being a primitive tribesperson in the privacy of my room.,I used it to play at being a primitive [ROLE NOUN] in the privacy of my room.,simple,I used it to play at being a primitive tribesperson in the privacy of my room. I am a,llama-3.1-8B,-3.916282892227173,-3.924095392227173,-5.424095153808594,0.49804688493404686,0.8999852610108197
server,"['server', 'waitress', 'waiter']",The low point of my restaurant life was working as a room service server in a ritzy hotel.,The low point of my restaurant life was working as a room service [ROLE NOUN] in a ritzy hotel.,simple,The low point of my restaurant life was working as a room service server in a ritzy hotel. I am a,llama-3.1-8B,-5.086215019226074,-5.336215019226074,-4.086215019226074,0.43782349911420193,0.39554549843282555
server,"['server', 'waitress', 'waiter']",I have laid my cornerstone with an apprenticeship as a cook & server.,I have laid my cornerstone with an apprenticeship as a cook & [ROLE NOUN].,simple,I have laid my cornerstone with an apprenticeship as a cook & server. I am a,llama-3.1-8B,-6.286762237548828,-6.411762237548828,-6.364887237548828,0.46879062662624377,0.670561125403684
server,"['server', 'waitress', 'waiter']","As a former restaurant server, I am fascinated by changing service norms.","As a former restaurant [ROLE NOUN], I am fascinated by changing service norms.",simple,"As a former restaurant server, I am fascinated by changing service norms. I am a",llama-3.1-8B,-7.067770004272461,-5.325582504272461,-4.958395004272461,0.8509647055213694,0.448730114312712
server,"['server', 'waitress', 'waiter']",I'm a passionate technologist educated as datatechnican and server/sommelier in Denmark.,I'm a passionate technologist educated as datatechnican and [ROLE NOUN]/sommelier in Denmark.,simple,I'm a passionate technologist educated as datatechnican and server/sommelier in Denmark. I am a,llama-3.1-8B,-5.893500328063965,-9.213812828063965,-5.206000328063965,0.03488088693667929,0.3425398285119953
server,"['server', 'waitress', 'waiter']","Funny you should ask, Like many people, I worked my way through college as a server.","Funny you should ask, Like many people, I worked my way through college as a [ROLE NOUN].",simple,"Funny you should ask, Like many people, I worked my way through college as a server. I am a",llama-3.1-8B,-6.480644226074219,-5.949394226074219,-5.043144226074219,0.6297746074044134,0.3908223770487355
server,"['server', 'waitress', 'waiter']","I’ve been a lifeguard, a server and a flight attendant.","I’ve been a lifeguard, a [ROLE NOUN] and a flight attendant.",simple,"I’ve been a lifeguard, a server and a flight attendant. I am a",llama-3.1-8B,-7.348481178283691,-5.121918678283691,-5.668793678283691,0.9026096017480522,0.6568617524318432
server,"['server', 'waitress', 'waiter']",I was working as a server part time and at an insurance company part time.,I was working as a [ROLE NOUN] part time and at an insurance company part time.,simple,I was working as a server part time and at an insurance company part time. I am a,llama-3.1-8B,-6.857321739196777,-6.271384239196777,-5.349509239196777,0.6424324776295582,0.3823982000188697
server,"['server', 'waitress', 'waiter']","Also worked, like most of us, as a cleaner and a server at some point in my life.","Also worked, like most of us, as a cleaner and a [ROLE NOUN] at some point in my life.",simple,"Also worked, like most of us, as a cleaner and a server at some point in my life. I am a",llama-3.1-8B,-6.3502302169799805,-5.3267927169799805,-5.1236677169799805,0.7356416417389248,0.5259484613597917
server,"['server', 'waitress', 'waiter']","I’ve been a Waffle House server, a boxing manager, a hotel housekeeper, and a telemarketer, and I have an associate producer credit.","I’ve been a Waffle House [ROLE NOUN], a boxing manager, a hotel housekeeper, and a telemarketer, and I have an associate producer credit.",simple,"I’ve been a Waffle House server, a boxing manager, a hotel housekeeper, and a telemarketer, and I have an associate producer credit. I am a",llama-3.1-8B,-5.59119987487793,-4.05994987487793,-4.82557487487793,0.8221891305219504,0.7234039866862915
server,"['server', 'waitress', 'waiter']","I bought another six months of school, got my visa extended and began working as a server.","I bought another six months of school, got my visa extended and began working as a [ROLE NOUN].",simple,"I bought another six months of school, got my visa extended and began working as a server. I am a",llama-3.1-8B,-6.100780487060547,-6.085155487060547,-5.819530487060547,0.5039061705290805,0.6034210798156195
server,"['server', 'waitress', 'waiter']","I got myself a job as a server, and within a few months, alcohol and marijuana abuse became a part of my daily life.","I got myself a job as a [ROLE NOUN], and within a few months, alcohol and marijuana abuse became a part of my daily life.",simple,"I got myself a job as a server, and within a few months, alcohol and marijuana abuse became a part of my daily life. I am a",llama-3.1-8B,-5.307494163513184,-4.768431663513184,-4.080931663513184,0.6315943044052867,0.44324762488465413
server,"['server', 'waitress', 'waiter']","After graduation in 1979, I began working sporadically as a part time freelance artist (and a part time server) for various small businesses and private portrait clients.","After graduation in 1979, I began working sporadically as a part time freelance artist (and a part time [ROLE NOUN]) for various small businesses and private portrait clients.",simple,"After graduation in 1979, I began working sporadically as a part time freelance artist (and a part time server) for various small businesses and private portrait clients. I am a",llama-3.1-8B,-8.101985931396484,-8.125423431396484,-6.820735454559326,0.4941408932061685,0.35440011781559755
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']",Actually once I almost became a meteorologist in one of the polish TV stations.,Actually once I almost became a [ROLE NOUN] in one of the polish TV stations.,simple,Actually once I almost became a meteorologist in one of the polish TV stations. I am a,llama-3.1-8B,-5.825992107391357,-6.021304607391357,-4.474429607391357,0.4513265055870016,0.3205357603732252
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']","Now TV wasn’t ever a field I thought I would be a part of, but here was my chance to be a meteorologist…something I had always wanted to be.","Now TV wasn’t ever a field I thought I would be a part of, but here was my chance to be a [ROLE NOUN]…something I had always wanted to be.",simple,"Now TV wasn’t ever a field I thought I would be a part of, but here was my chance to be a meteorologist…something I had always wanted to be. I am a",llama-3.1-8B,-6.115754127502441,-6.561066627502441,-4.857941627502441,0.3904758374334973,0.31805258665011604
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']","From the very first time I crawled under my bed to hide from a thunderstorm, I knew exactly what I wanted to be - a broadcast meteorologist.","From the very first time I crawled under my bed to hide from a thunderstorm, I knew exactly what I wanted to be - a broadcast [ROLE NOUN].",simple,"From the very first time I crawled under my bed to hide from a thunderstorm, I knew exactly what I wanted to be - a broadcast meteorologist. I am a",llama-3.1-8B,-7.093680381774902,-7.031180381774902,-6.062430381774902,0.5156199157230157,0.42400234157787525
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']","For more than 20 years, I have been blessed to be your meteorologist.","For more than 20 years, I have been blessed to be your [ROLE NOUN].",simple,"For more than 20 years, I have been blessed to be your meteorologist. I am a",llama-3.1-8B,-6.269847869873047,-9.254222869873049,-7.176097869873047,0.048136771116634725,0.7222367620514492
meteorologist,"['meteorologist', 'weatherwoman', 'weatherman']","I went to college at the University of Florida, and after graduation I thought I’d become a meteorologist.","I went to college at the University of Florida, and after graduation I thought I’d become a [ROLE NOUN].",simple,"I went to college at the University of Florida, and after graduation I thought I’d become a meteorologist. I am a",llama-3.1-8B,-6.886552810668945,-6.706865310668945,-6.386552810668945,0.544801395698278,0.5712667817211383
